"epoch","5_cont - _step","5_cont - _step__MIN","5_cont - _step__MAX","5_cont - train_loss","5_cont - train_loss__MIN","5_cont - train_loss__MAX","5_cont - val_loss","5_cont - val_loss__MIN","5_cont - val_loss__MAX","7_cont - _step","7_cont - _step__MIN","7_cont - _step__MAX","7_cont - train_loss","7_cont - train_loss__MIN","7_cont - train_loss__MAX","7_cont - val_loss","7_cont - val_loss__MIN","7_cont - val_loss__MAX","7_swin - _step","7_swin - _step__MIN","7_swin - _step__MAX","7_swin - train_loss","7_swin - train_loss__MIN","7_swin - train_loss__MAX","7_swin - val_loss","7_swin - val_loss__MIN","7_swin - val_loss__MAX","6_5 levels - _step","6_5 levels - _step__MIN","6_5 levels - _step__MAX","6_5 levels - train_loss","6_5 levels - train_loss__MIN","6_5 levels - train_loss__MAX","6_5 levels - val_loss","6_5 levels - val_loss__MIN","6_5 levels - val_loss__MAX","5_input size 256 and dropout - _step","5_input size 256 and dropout - _step__MIN","5_input size 256 and dropout - _step__MAX","5_input size 256 and dropout - train_loss","5_input size 256 and dropout - train_loss__MIN","5_input size 256 and dropout - train_loss__MAX","5_input size 256 and dropout - val_loss","5_input size 256 and dropout - val_loss__MIN","5_input size 256 and dropout - val_loss__MAX","ScaleIntensity added 2 - _step","ScaleIntensity added 2 - _step__MIN","ScaleIntensity added 2 - _step__MAX","ScaleIntensity added 2 - train_loss","ScaleIntensity added 2 - train_loss__MIN","ScaleIntensity added 2 - train_loss__MAX","ScaleIntensity added 2 - val_loss","ScaleIntensity added 2 - val_loss__MIN","ScaleIntensity added 2 - val_loss__MAX","4_input size 128 no intensity scaling, histogram equilisation - _step","4_input size 128 no intensity scaling, histogram equilisation - _step__MIN","4_input size 128 no intensity scaling, histogram equilisation - _step__MAX","4_input size 128 no intensity scaling, histogram equilisation - train_loss","4_input size 128 no intensity scaling, histogram equilisation - train_loss__MIN","4_input size 128 no intensity scaling, histogram equilisation - train_loss__MAX","4_input size 128 no intensity scaling, histogram equilisation - val_loss","4_input size 128 no intensity scaling, histogram equilisation - val_loss__MIN","4_input size 128 no intensity scaling, histogram equilisation - val_loss__MAX","Third_Run (128x128) - _step","Third_Run (128x128) - _step__MIN","Third_Run (128x128) - _step__MAX","Third_Run (128x128) - train_loss","Third_Run (128x128) - train_loss__MIN","Third_Run (128x128) - train_loss__MAX","Third_Run (128x128) - val_loss","Third_Run (128x128) - val_loss__MIN","Third_Run (128x128) - val_loss__MAX","2_cont - _step","2_cont - _step__MIN","2_cont - _step__MAX","2_cont - train_loss","2_cont - train_loss__MIN","2_cont - train_loss__MAX","2_cont - val_loss","2_cont - val_loss__MIN","2_cont - val_loss__MAX","2_z-score_normalisation - _step","2_z-score_normalisation - _step__MIN","2_z-score_normalisation - _step__MAX","2_z-score_normalisation - train_loss","2_z-score_normalisation - train_loss__MIN","2_z-score_normalisation - train_loss__MAX","2_z-score_normalisation - val_loss","2_z-score_normalisation - val_loss__MIN","2_z-score_normalisation - val_loss__MAX"
"54","","","","","","","","","","33","33","33","0.1573114818697717","0.1573114818697717","0.1573114818697717","0.18457955947076832","0.18457955947076832","0.18457955947076832","","","","","","","","","","","","","","","","","","","54","54","54","0.15918651702148573","0.15918651702148573","0.15918651702148573","0.1666734574569596","0.1666734574569596","0.1666734574569596","","","","","","","","","","54","54","54","0.21238845283118615","0.21238845283118615","0.21238845283118615","0.18457868587239523","0.18457868587239523","0.18457868587239523","54","54","54","0.1923051564523778","0.1923051564523778","0.1923051564523778","0.1873318502007807","0.1873318502007807","0.1873318502007807","3","3","3","0.2224366535440463","0.2224366535440463","0.2224366535440463","0.21498397977323336","0.21498397977323336","0.21498397977323336","","","","","","","","",""
"55","","","","","","","","","","34","34","34","0.15701685720632055","0.15701685720632055","0.15701685720632055","0.18063665614635857","0.18063665614635857","0.18063665614635857","","","","","","","","","","","","","","","","","","","55","55","55","0.1605049007486145","0.1605049007486145","0.1605049007486145","0.17902297443813747","0.17902297443813747","0.17902297443813747","","","","","","","","","","55","55","55","0.19171882050597117","0.19171882050597117","0.19171882050597117","0.19275141967162768","0.19275141967162768","0.19275141967162768","55","55","55","0.1899989877882249","0.1899989877882249","0.1899989877882249","0.19238299203406478","0.19238299203406478","0.19238299203406478","4","4","4","0.21982427446187294","0.21982427446187294","0.21982427446187294","0.22092837736453708","0.22092837736453708","0.22092837736453708","","","","","","","","",""
"56","0","0","0","0.16040319133894282","0.16040319133894282","0.16040319133894282","0.16942440125125427","0.16942440125125427","0.16942440125125427","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","56","0.1594406520525197","0.1594406520525197","0.1594406520525197","0.1705456298534517","0.1705456298534517","0.1705456298534517","","","","","","","","","","56","56","56","0.1858464736694924","0.1858464736694924","0.1858464736694924","0.19553464590173672","0.19553464590173672","0.19553464590173672","56","56","56","0.19191298265980572","0.19191298265980572","0.19191298265980572","0.19252017968538526","0.19252017968538526","0.19252017968538526","5","5","5","0.2221868277269126","0.2221868277269126","0.2221868277269126","0.2231823260650094","0.2231823260650094","0.2231823260650094","","","","","","","","",""
"57","1","1","1","0.160643336370963","0.160643336370963","0.160643336370963","0.17368043685952822","0.17368043685952822","0.17368043685952822","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","0.1617714521169913","0.1617714521169913","0.1617714521169913","0.1691273460233653","0.1691273460233653","0.1691273460233653","","","","","","","","","","57","57","57","0.19238350751708036","0.19238350751708036","0.19238350751708036","0.18853775740057563","0.18853775740057563","0.18853775740057563","57","57","57","0.18965104215254053","0.18965104215254053","0.18965104215254053","0.19402222811732595","0.19402222811732595","0.19402222811732595","6","6","6","0.21437962121572815","0.21437962121572815","0.21437962121572815","0.21855730075929244","0.21855730075929244","0.21855730075929244","","","","","","","","",""
"58","2","2","2","0.1607847763773273","0.1607847763773273","0.1607847763773273","0.18038944557861045","0.18038944557861045","0.18038944557861045","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","58","58","0.15741714112022342","0.15741714112022342","0.15741714112022342","0.1701893780518461","0.1701893780518461","0.1701893780518461","","","","","","","","","","58","58","58","0.19223181123868757","0.19223181123868757","0.19223181123868757","0.19035924354838174","0.19035924354838174","0.19035924354838174","58","58","58","0.1876031616546151","0.1876031616546151","0.1876031616546151","0.20028987643222385","0.20028987643222385","0.20028987643222385","7","7","7","0.22258837370812393","0.22258837370812393","0.22258837370812393","0.23316330102628935","0.23316330102628935","0.23316330102628935","","","","","","","","",""
"59","3","3","3","0.16030524430029533","0.16030524430029533","0.16030524430029533","0.16718889033352888","0.16718889033352888","0.16718889033352888","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","59","59","0.1614194545237457","0.1614194545237457","0.1614194545237457","0.16528653331376889","0.16528653331376889","0.16528653331376889","","","","","","","","","","59","59","59","0.1989707994830458","0.1989707994830458","0.1989707994830458","0.24871876114307725","0.24871876114307725","0.24871876114307725","59","59","59","0.19533814769238234","0.19533814769238234","0.19533814769238234","0.18642370124454835","0.18642370124454835","0.18642370124454835","8","8","8","0.2162706121379713","0.2162706121379713","0.2162706121379713","0.21447307511222408","0.21447307511222408","0.21447307511222408","","","","","","","","",""
"60","4","4","4","0.15845203377744732","0.15845203377744732","0.15845203377744732","0.16813491809147377","0.16813491809147377","0.16813491809147377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","60","0.19186974163441098","0.19186974163441098","0.19186974163441098","0.20967622843595243","0.20967622843595243","0.20967622843595243","60","60","60","0.18941798785059644","0.18941798785059644","0.18941798785059644","0.19771904224135176","0.19771904224135176","0.19771904224135176","9","9","9","0.22630642387358582","0.22630642387358582","0.22630642387358582","0.22861973716977804","0.22861973716977804","0.22861973716977804","","","","","","","","",""
"61","5","5","5","0.16533079339551324","0.16533079339551324","0.16533079339551324","0.16978445359402233","0.16978445359402233","0.16978445359402233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","61","61","0.18969196776131622","0.18969196776131622","0.18969196776131622","0.18868457758626087","0.18868457758626087","0.18868457758626087","61","61","61","0.19352845666037888","0.19352845666037888","0.19352845666037888","0.1934574321050848","0.1934574321050848","0.1934574321050848","10","10","10","0.22047888705146915","0.22047888705146915","0.22047888705146915","0.2249529538433791","0.2249529538433791","0.2249529538433791","","","","","","","","",""
"62","6","6","6","0.1611805982699915","0.1611805982699915","0.1611805982699915","0.16995058194906623","0.16995058194906623","0.16995058194906623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","62","62","0.1870638881927403","0.1870638881927403","0.1870638881927403","0.1899724258144549","0.1899724258144549","0.1899724258144549","62","62","62","0.19132429554651514","0.19132429554651514","0.19132429554651514","0.1925755560841259","0.1925755560841259","0.1925755560841259","11","11","11","0.21726426454026157","0.21726426454026157","0.21726426454026157","0.22714014356907417","0.22714014356907417","0.22714014356907417","","","","","","","","",""
"63","7","7","7","0.15871777075554142","0.15871777075554142","0.15871777075554142","0.16685929808903624","0.16685929808903624","0.16685929808903624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","63","63","0.18495151681528121","0.18495151681528121","0.18495151681528121","0.19959043002372337","0.19959043002372337","0.19959043002372337","63","63","63","0.19246386712370048","0.19246386712370048","0.19246386712370048","0.19658227853449303","0.19658227853449303","0.19658227853449303","12","12","12","0.21577287696990646","0.21577287696990646","0.21577287696990646","0.2147232916026089","0.2147232916026089","0.2147232916026089","","","","","","","","",""
"64","8","8","8","0.15762556029655853","0.15762556029655853","0.15762556029655853","0.17509289828163607","0.17509289828163607","0.17509289828163607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","64","64","0.19219707333709762","0.19219707333709762","0.19219707333709762","0.200491193695804","0.200491193695804","0.200491193695804","64","64","64","0.1897831871369932","0.1897831871369932","0.1897831871369932","0.2057300004207955","0.2057300004207955","0.2057300004207955","13","13","13","0.2205736125201112","0.2205736125201112","0.2205736125201112","0.21315021965251094","0.21315021965251094","0.21315021965251094","","","","","","","","",""
"65","9","9","9","0.15604191364235237","0.15604191364235237","0.15604191364235237","0.16821950467096436","0.16821950467096436","0.16821950467096436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","65","65","0.1901211965860439","0.1901211965860439","0.1901211965860439","0.18771654694275342","0.18771654694275342","0.18771654694275342","65","65","65","0.19441491087601215","0.19441491087601215","0.19441491087601215","0.19067321356289005","0.19067321356289005","0.19067321356289005","14","14","14","0.2178479065304669","0.2178479065304669","0.2178479065304669","0.23037801026522448","0.23037801026522448","0.23037801026522448","","","","","","","","",""
"66","10","10","10","0.1582639539817802","0.1582639539817802","0.1582639539817802","0.1654979892075062","0.1654979892075062","0.1654979892075062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","66","66","0.19257967408840396","0.19257967408840396","0.19257967408840396","0.1869718436027105","0.1869718436027105","0.1869718436027105","66","66","66","0.19046764799683286","0.19046764799683286","0.19046764799683286","0.18664116135427944","0.18664116135427944","0.18664116135427944","15","15","15","0.2114307147709011","0.2114307147709011","0.2114307147709011","0.21279749871131212","0.21279749871131212","0.21279749871131212","","","","","","","","",""
"67","11","11","11","0.15592601169057252","0.15592601169057252","0.15592601169057252","0.16589211810518195","0.16589211810518195","0.16589211810518195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","67","67","0.21104400104083934","0.21104400104083934","0.21104400104083934","0.20116856306458938","0.20116856306458938","0.20116856306458938","67","67","67","0.1941302800785844","0.1941302800785844","0.1941302800785844","0.22304461699768513","0.22304461699768513","0.22304461699768513","16","16","16","0.22224463739221087","0.22224463739221087","0.22224463739221087","0.24284634107661512","0.24284634107661512","0.24284634107661512","","","","","","","","",""
"68","12","12","12","0.1545284387945127","0.1545284387945127","0.1545284387945127","0.1676266549638024","0.1676266549638024","0.1676266549638024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","68","68","0.19333602117077142","0.19333602117077142","0.19333602117077142","0.18986660136830852","0.18986660136830852","0.18986660136830852","68","68","68","0.19717945209352158","0.19717945209352158","0.19717945209352158","0.19172764980826237","0.19172764980826237","0.19172764980826237","17","17","17","0.21696205738493624","0.21696205738493624","0.21696205738493624","0.23654825280534733","0.23654825280534733","0.23654825280534733","","","","","","","","",""
"69","13","13","13","0.15681369101800838","0.15681369101800838","0.15681369101800838","0.16639417741033766","0.16639417741033766","0.16639417741033766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","69","69","0.185617376627604","0.185617376627604","0.185617376627604","0.18963995031652398","0.18963995031652398","0.18963995031652398","69","69","69","0.18606956501906158","0.18606956501906158","0.18606956501906158","0.20901254565908564","0.20901254565908564","0.20901254565908564","18","18","18","0.2106357522684486","0.2106357522684486","0.2106357522684486","0.20966888850617144","0.20966888850617144","0.20966888850617144","","","","","","","","",""
"70","14","14","14","0.15660488380103552","0.15660488380103552","0.15660488380103552","0.16907059161199464","0.16907059161199464","0.16907059161199464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","0.18671151663826294","0.18671151663826294","0.18671151663826294","0.18839471680579575","0.18839471680579575","0.18839471680579575","70","70","70","0.19195733694437922","0.19195733694437922","0.19195733694437922","0.18212663293660353","0.18212663293660353","0.18212663293660353","19","19","19","0.217463503810851","0.217463503810851","0.217463503810851","0.20792368037771558","0.20792368037771558","0.20792368037771558","","","","","","","","",""
"71","15","15","15","0.15708785790543095","0.15708785790543095","0.15708785790543095","0.16878403005776582","0.16878403005776582","0.16878403005776582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","71","71","0.1846793173037532","0.1846793173037532","0.1846793173037532","0.20497953175778283","0.20497953175778283","0.20497953175778283","71","71","71","0.1828780522210007","0.1828780522210007","0.1828780522210007","0.19558746119801884","0.19558746119801884","0.19558746119801884","20","20","20","0.2172045496315891","0.2172045496315891","0.2172045496315891","0.21431973219250214","0.21431973219250214","0.21431973219250214","","","","","","","","",""
"72","16","16","16","0.1599629860559181","0.1599629860559181","0.1599629860559181","0.1736201910784951","0.1736201910784951","0.1736201910784951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","0.1868686243860411","0.1868686243860411","0.1868686243860411","0.1831094562785776","0.1831094562785776","0.1831094562785776","72","72","72","0.1922306792904474","0.1922306792904474","0.1922306792904474","0.20163040943305288","0.20163040943305288","0.20163040943305288","21","21","21","0.2089616327288271","0.2089616327288271","0.2089616327288271","0.22173554178839722","0.22173554178839722","0.22173554178839722","","","","","","","","",""
"73","17","17","17","0.16536100290152206","0.16536100290152206","0.16536100290152206","0.16516686465453218","0.16516686465453218","0.16516686465453218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","73","73","0.18662176956618284","0.18662176956618284","0.18662176956618284","0.1861282326558044","0.1861282326558044","0.1861282326558044","73","73","73","0.18772755708044567","0.18772755708044567","0.18772755708044567","0.20436903917434934","0.20436903917434934","0.20436903917434934","22","22","22","0.23156535436845377","0.23156535436845377","0.23156535436845377","0.20768669683860136","0.20768669683860136","0.20768669683860136","","","","","","","","",""
"74","18","18","18","0.15838748933512622","0.15838748933512622","0.15838748933512622","0.16485704878966015","0.16485704878966015","0.16485704878966015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","74","74","0.19759811913328512","0.19759811913328512","0.19759811913328512","0.19257144346057703","0.19257144346057703","0.19257144346057703","74","74","74","0.186598926813913","0.186598926813913","0.186598926813913","0.19627752979060975","0.19627752979060975","0.19627752979060975","23","23","23","0.2180344594188598","0.2180344594188598","0.2180344594188598","0.21929590127060405","0.21929590127060405","0.21929590127060405","","","","","","","","",""
"75","19","19","19","0.15772379208512666","0.15772379208512666","0.15772379208512666","0.1723412911373156","0.1723412911373156","0.1723412911373156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","75","75","0.1971545798250106","0.1971545798250106","0.1971545798250106","0.19769572452763198","0.19769572452763198","0.19769572452763198","75","75","75","0.19261815875549526","0.19261815875549526","0.19261815875549526","0.2172542545792117","0.2172542545792117","0.2172542545792117","24","24","24","0.2156433321128623","0.2156433321128623","0.2156433321128623","0.2070428731688558","0.2070428731688558","0.2070428731688558","","","","","","","","",""
"76","20","20","20","0.16013475097402805","0.16013475097402805","0.16013475097402805","0.18019098564982414","0.18019098564982414","0.18019098564982414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","76","76","0.18519268446296705","0.18519268446296705","0.18519268446296705","0.18324904287836366","0.18324904287836366","0.18324904287836366","76","76","76","0.18694663884415597","0.18694663884415597","0.18694663884415597","0.19679158347136025","0.19679158347136025","0.19679158347136025","25","25","25","0.21147911108153708","0.21147911108153708","0.21147911108153708","0.2082256214575475","0.2082256214575475","0.2082256214575475","","","","","","","","",""
"77","21","21","21","0.15766946943242008","0.15766946943242008","0.15766946943242008","0.16311178461269096","0.16311178461269096","0.16311178461269096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","77","77","0.18649330025366626","0.18649330025366626","0.18649330025366626","0.18939518882827244","0.18939518882827244","0.18939518882827244","77","77","77","0.1858514836527595","0.1858514836527595","0.1858514836527595","0.2076058112029471","0.2076058112029471","0.2076058112029471","26","26","26","0.20487763216922514","0.20487763216922514","0.20487763216922514","0.20929066677574332","0.20929066677574332","0.20929066677574332","","","","","","","","",""
"78","22","22","22","0.1578979087257836","0.1578979087257836","0.1578979087257836","0.1741716104525107","0.1741716104525107","0.1741716104525107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","78","78","0.1798226744437418","0.1798226744437418","0.1798226744437418","0.18594344590399345","0.18594344590399345","0.18594344590399345","78","78","78","0.18858306752439558","0.18858306752439558","0.18858306752439558","0.1938339548400122","0.1938339548400122","0.1938339548400122","27","27","27","0.21137057499913106","0.21137057499913106","0.21137057499913106","0.21859929419804683","0.21859929419804683","0.21859929419804683","","","","","","","","",""
"79","23","23","23","0.1669915252435608","0.1669915252435608","0.1669915252435608","0.17863066124695318","0.17863066124695318","0.17863066124695318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","79","79","0.19800206102399515","0.19800206102399515","0.19800206102399515","0.1967329451585791","0.1967329451585791","0.1967329451585791","79","79","79","0.1865789925663912","0.1865789925663912","0.1865789925663912","0.1913710544682125","0.1913710544682125","0.1913710544682125","28","28","28","0.21217434793053305","0.21217434793053305","0.21217434793053305","0.21133952576764012","0.21133952576764012","0.21133952576764012","","","","","","","","",""
"80","24","24","24","0.17261863969454244","0.17261863969454244","0.17261863969454244","0.1676872183603269","0.1676872183603269","0.1676872183603269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","80","80","0.2005135579613828","0.2005135579613828","0.2005135579613828","0.1842448926188024","0.1842448926188024","0.1842448926188024","80","80","80","0.17975058338503128","0.17975058338503128","0.17975058338503128","0.19842958442008185","0.19842958442008185","0.19842958442008185","29","29","29","0.21423000213103133","0.21423000213103133","0.21423000213103133","0.22153445039650765","0.22153445039650765","0.22153445039650765","","","","","","","","",""
"81","25","25","25","0.17341963430287458","0.17341963430287458","0.17341963430287458","0.18260223691662153","0.18260223691662153","0.18260223691662153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","81","81","0.1962138296832808","0.1962138296832808","0.1962138296832808","0.18512000139373386","0.18512000139373386","0.18512000139373386","81","81","81","0.19184871120456637","0.19184871120456637","0.19184871120456637","0.18406578636690143","0.18406578636690143","0.18406578636690143","30","30","30","0.21554073381448993","0.21554073381448993","0.21554073381448993","0.2211201274871383","0.2211201274871383","0.2211201274871383","","","","","","","","",""
"82","26","26","26","0.17452286484361695","0.17452286484361695","0.17452286484361695","0.19806134976722575","0.19806134976722575","0.19806134976722575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","82","82","0.1817463164476036","0.1817463164476036","0.1817463164476036","0.19264169355861316","0.19264169355861316","0.19264169355861316","82","82","82","0.1818311950896217","0.1818311950896217","0.1818311950896217","0.2194211742664137","0.2194211742664137","0.2194211742664137","31","31","31","0.213696005793304","0.213696005793304","0.213696005793304","0.21378663119939623","0.21378663119939623","0.21378663119939623","","","","","","","","",""
"83","27","27","27","0.20792868451661423","0.20792868451661423","0.20792868451661423","0.19303819846223902","0.19303819846223902","0.19303819846223902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","83","83","0.186690948230504","0.186690948230504","0.186690948230504","0.19029300939637933","0.19029300939637933","0.19029300939637933","83","83","83","0.18590317599224945","0.18590317599224945","0.18590317599224945","0.18243270054404176","0.18243270054404176","0.18243270054404176","32","32","32","0.2051401988704916","0.2051401988704916","0.2051401988704916","0.20826053921285614","0.20826053921285614","0.20826053921285614","","","","","","","","",""
"84","28","28","28","0.19213393989543454","0.19213393989543454","0.19213393989543454","0.18040426594239695","0.18040426594239695","0.18040426594239695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","84","84","0.19752595028957398","0.19752595028957398","0.19752595028957398","0.18783054316631037","0.18783054316631037","0.18783054316631037","84","84","84","0.19139747242560656","0.19139747242560656","0.19139747242560656","0.19699729347539213","0.19699729347539213","0.19699729347539213","33","33","33","0.2135867459167327","0.2135867459167327","0.2135867459167327","0.23545390871599262","0.23545390871599262","0.23545390871599262","","","","","","","","",""
"85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","85","85","0.19275600809071744","0.19275600809071744","0.19275600809071744","0.18708376788627704","0.18708376788627704","0.18708376788627704","85","85","85","0.2053054590404284","0.2053054590404284","0.2053054590404284","0.18978358037963675","0.18978358037963675","0.18978358037963675","34","34","34","0.21526045949362657","0.21526045949362657","0.21526045949362657","0.21304882165446157","0.21304882165446157","0.21304882165446157","","","","","","","","",""
"86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","86","86","0.18938900558512753","0.18938900558512753","0.18938900558512753","0.20736190342936375","0.20736190342936375","0.20736190342936375","86","86","86","0.18612643976171478","0.18612643976171478","0.18612643976171478","0.18993729415270033","0.18993729415270033","0.18993729415270033","35","35","35","0.21212425465625123","0.21212425465625123","0.21212425465625123","0.20960093356087306","0.20960093356087306","0.20960093356087306","","","","","","","","",""
"87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","87","87","0.18421159119603514","0.18421159119603514","0.18421159119603514","0.18104364864223507","0.18104364864223507","0.18104364864223507","87","87","87","0.19865517858259318","0.19865517858259318","0.19865517858259318","0.19231041962606313","0.19231041962606313","0.19231041962606313","36","36","36","0.21239075414492053","0.21239075414492053","0.21239075414492053","0.201986959418732","0.201986959418732","0.201986959418732","","","","","","","","",""
"88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","88","88","0.18670080032418757","0.18670080032418757","0.18670080032418757","0.273625810724098","0.273625810724098","0.273625810724098","88","88","88","0.1826270155671264","0.1826270155671264","0.1826270155671264","0.18559418798711663","0.18559418798711663","0.18559418798711663","37","37","37","0.21375339869566323","0.21375339869566323","0.21375339869566323","0.20728317596932327","0.20728317596932327","0.20728317596932327","","","","","","","","",""
"89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","89","89","0.19372854644761367","0.19372854644761367","0.19372854644761367","0.19354726113794463","0.19354726113794463","0.19354726113794463","89","89","89","0.20307961491351367","0.20307961491351367","0.20307961491351367","0.1861916895415703","0.1861916895415703","0.1861916895415703","38","38","38","0.2142687100494484","0.2142687100494484","0.2142687100494484","0.2160818119391411","0.2160818119391411","0.2160818119391411","","","","","","","","",""
"90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","90","0.20411461677809223","0.20411461677809223","0.20411461677809223","0.1939674175334021","0.1939674175334021","0.1939674175334021","90","90","90","0.18335655353525104","0.18335655353525104","0.18335655353525104","0.18672385602690916","0.18672385602690916","0.18672385602690916","39","39","39","0.20478912609621508","0.20478912609621508","0.20478912609621508","0.20279087497399198","0.20279087497399198","0.20279087497399198","","","","","","","","",""
"91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","91","91","0.18373210086416797","0.18373210086416797","0.18373210086416797","0.1851671504126827","0.1851671504126827","0.1851671504126827","91","91","91","0.19448357859642065","0.19448357859642065","0.19448357859642065","0.18885702776919955","0.18885702776919955","0.18885702776919955","40","40","40","0.2171392422795546","0.2171392422795546","0.2171392422795546","0.22909567283542626","0.22909567283542626","0.22909567283542626","","","","","","","","",""
"92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","92","92","0.19047886691987514","0.19047886691987514","0.19047886691987514","0.18225930750259237","0.18225930750259237","0.18225930750259237","92","92","92","0.1946955243156863","0.1946955243156863","0.1946955243156863","0.18733896373262193","0.18733896373262193","0.18733896373262193","41","41","41","0.22611170411579498","0.22611170411579498","0.22611170411579498","0.25438280202808433","0.25438280202808433","0.25438280202808433","","","","","","","","",""
"93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","93","93","0.18703406803435138","0.18703406803435138","0.18703406803435138","0.195397624766738","0.195397624766738","0.195397624766738","42","42","42","0.21628702942188047","0.21628702942188047","0.21628702942188047","0.20979505730273557","0.20979505730273557","0.20979505730273557","","","","","","","","",""
"94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","94","94","0.18767448147649274","0.18767448147649274","0.18767448147649274","0.19921932157586056","0.19921932157586056","0.19921932157586056","43","43","43","0.2139763024502567","0.2139763024502567","0.2139763024502567","0.2103265997119331","0.2103265997119331","0.2103265997119331","","","","","","","","",""
"95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","95","95","0.20939152357520677","0.20939152357520677","0.20939152357520677","0.19396280785364733","0.19396280785364733","0.19396280785364733","44","44","44","0.21138690761094833","0.21138690761094833","0.21138690761094833","0.2033502719880923","0.2033502719880923","0.2033502719880923","","","","","","","","",""
"96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","96","96","0.18638712364961119","0.18638712364961119","0.18638712364961119","0.1916213135432355","0.1916213135432355","0.1916213135432355","45","45","45","0.20970080150369586","0.20970080150369586","0.20970080150369586","0.21099494254999002","0.21099494254999002","0.21099494254999002","","","","","","","","",""
"97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","97","97","0.183707540800028","0.183707540800028","0.183707540800028","0.1845332386740743","0.1845332386740743","0.1845332386740743","46","46","46","0.2068678468011883","0.2068678468011883","0.2068678468011883","0.20839525298059652","0.20839525298059652","0.20839525298059652","","","","","","","","",""
